ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
4827	Mouse	mmu-miR-5112	miRNA	hypoxia	ischemic injury	bone marrow mesenchymal stem cells (BM-MSCs)	hypoxia treatment	upregulated	30613290
4828	Mouse	mmu-miR-5112	miRNA	chronic sleep fragmentation (SF)	obstructive sleep apnea (OSA)	C57/B6 mice	chronic sleep treatment	"upregulation(mmu-miR-5128,mmu-miR-6366), downregulated(mmu-miR-5112) in plasma-derived exosomes"	27419627
4829	Mouse	mmu-miR-511-3p	miRNA	angiostrongylus cantonensis (A. cantonensis)	angiostrongylus cantonensis (A. cantonensis) infection	mouse	angiostrongylus cantonensis (A. cantonensis) infection	upregulated	24682888
4830	Mouse	mmu-mir-511-3p	miRNA	second-hand smoke (SHS)	asthma	lung	second-hand smoke (SHS) treatment	upregulated	26859758
4831	Mouse	mmu-miR-511-3p	miRNA	delvestidine (DLTD)	bone marrow-derived dendritic cells (BMDCs) maturity	bone marrow-derived dendritic cells (BMDCs)	Delvestidine (DLTD) treatment	upregulated	32871480
4832	Mouse	mmu-miR-5115	miRNA	ischemia	acute kidney injury (AKI)	renal tubules	ischemia treatment	upregulated	27959449
4833	Mouse	mmu-miR-511-5p	miRNA	angiostrongylus cantonensis (A. cantonensis)	angiostrongylus cantonensis (A. cantonensis) infection	mouse	angiostrongylus cantonensis (A. cantonensis) infection	upregulated	24682888
4834	Mouse	mmu-miR-5119	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver	CCl4 treatment	upregulated	27322257
4835	Mouse	mmu-miR-5128	miRNA	chronic sleep fragmentation (SF)	obstructive sleep apnea (OSA)	C57/B6 mice	chronic sleep treatment	"upregulation(mmu-miR-5128,mmu-miR-6366), downregulated(mmu-miR-5112) in plasma-derived exosomes"	27419627
4836	Mouse	mmu-miR-5128	miRNA	oxygen	retinopathy of prematurity (ROP)	retinas tissue	"For OIR model construction, 7-day-old mice and their nursing mothers were maintained in 75% oxygen for 5 continuous days. On postnatal day (P) 12, the pups were returned to normoxic air and kept with their mothers for another 5 days. treatment"	downregulated in the OIR samples	31452702
4837	Mouse	mmu-miR-5129-5p	miRNA	dioscorea bulbifera (DB)	liver damage	livers	dioscoreae bulbifera (EF) treatment	downregulated	27609015
4838	Mouse	mmu-miR-5130	miRNA	dioscorea bulbifera (DB)	liver damage	livers	dioscoreae bulbifera (EF) treatment	downregulated	27609015
4839	Mouse	mmu-miR-51302	miRNA	ethyl acetate extract isolated from rhizoma dioscoreae bulbifera	hepatotoxicity	mouse liver tissues	treat with ethyl acetate extract isolated from rhizoma dioscoreae bulbifera (450 mg/kg)	dysregulated	27609015
4840	Mouse	mmu-miR-5132-5p	miRNA	ethyl acetate extract isolated from rhizoma dioscoreae bulbifera	hepatotoxicity	mouse liver tissues	treat with ethyl acetate extract isolated from rhizoma dioscoreae bulbifera (450 mg/kg)	dysregulated	27609015
4841	Mouse	mmu-miR-5132-5p	miRNA	dioscorea bulbifera (DB)	liver damage	livers	dioscoreae bulbifera (EF) treatment	downregulated	27609015
4842	Mouse	mmu-miR-515-5p	miRNA	cigarette smoke (CS)	epithelial-mesenchymal transition (EMT)	lung tissues	Cigarette smoke (CS) exposure	downregulated	32768781
4843	Mouse	mmu-miR-515-5p	miRNA	H2O2	ischemia/reperfusion (I/R) injury	Primary cardiomyocytes	H2O2 treatment	LINC00511 accelerates the proliferation of cardiomyocytes after I/R by targeting miRNA-515-5p.	32141575
4844	Mouse	mmu-miR-520h	miRNA	high glucose (HG)	diabetic nephropathy (DN)	SV40-MES-13?cells	high glucose (HG) treatment	downregulated	31630796
4845	Mouse	mmu-miR-525-5p	miRNA	angiotensin II (Ang II)	cardiac hypertrophy	Cardiomyocytes were isolated from the neonatal mouse	angiotensin II (Ang II) treatment	SP1-induced upregulation of lncRNA SYNE1-AS1 promoted CH via miR-525-5p/SP1 axis.	30652310
4846	Mouse	mmu-miR-526b	miRNA	bleomycin (BLM)	idiopathic pulmonary fibrosis (IPF)	lung tissues	bleomycin (BLM) treatment	circTADA2A repressed lung-fibroblasts activation via miR-526b/Cav1 and reduced lung-fibroblasts proliferation via miR-203/Cav2.	32694556
4847	Mouse	mmu-miR-526b-3p	miRNA	doxorubicin (DOX)	doxorubicin (DOX)-induced cardiotoxicity	heart sissues	doxorubicin (DOX) treatment	Cardiac miR-526b-3p presented the most significant elevation responding to DOX treatment in mice.	31958751
4848	Mouse	mmu-miR-532	miRNA	high glucose (HG)	diabetic foot ulcer (DFU)	AC-16 cells	high glucose (HG) treatment	High glucose significantly upregulated miR-532 expression in the cardiomyocytes after 48 h.	32418060
4849	Mouse	mmu-miR-532-3p	miRNA	chronic unpredictable mild stress (CUMS)	major depressive disorder (MDD)	nucleus accumbens (NAc) tissues	chronic unpredictable mild stress (CUMS) induce	downregulated	30936699
4850	Mouse	mmu-miR-532-5p	miRNA	adiponectin	frontotemporal dementia (FTD) and amyotrophic lateral sclerosis (ALS)	?adipose tissue (AT)	adiponectin (ApN) treatment	downregulated	23015294
4851	Mouse	mmu-miR-532-5p	miRNA	schistosoma japonicum	liver fibrosis	serum exosomes	S. japonicum infection treatment	"miR-532-5p was decresed on 4 and 6 weeks after S japonicum infection, while increased on 9 weeks"	32443549
4852	Mouse	mmu-miR-532-5p	miRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	N2a cells	oxygen-glucose deprivation (OGD) treatment	miR-532-5p level was decreased and the PTEN level was increased in OGD-treated N2a cells in vitro.	32086725
4853	Mouse	mmu-miR-532-5p	miRNA	lipopolysaccharide (LPS)	macrophage inflammatory response	RAW264.7 macrophage cells	lipopolysaccharide (LPS) treatment	downregulated	22415194
4854	Mouse	mmu-miR-532-5p	miRNA	chronic unpredictable mild stress (CUMS)	major depressive disorder (MDD)	hippocampus	chronic unpredictable mild stress (CUMS) treatment	MiR-532-5p was significantly reduced in the hippocampus of mice treated with CUMS.	33209030
4855	Mouse	mmu-miR-532-5p	miRNA	lipopolysaccharide (LPS)	major depressive disorder (MDD)	BV2 cells	lipopolysaccharide (LPS) treatment	downregulated	33209030
4856	Mouse	mmu-miR-532-5p	miRNA	high fat diet (HFD)	obesity	liver tissues	high fat diet (HFD) feed	upregulated	32593682
4857	Mouse	mmu-miR-539-5p	miRNA	lipopolysaccharide (LPS)	sepsis-induced acute lung injury	primary murine pulmonary microvascular endothelial cells (MPVECs)	lipopolysaccharide (LPS) treatment	downregulated	31825519
4858	Mouse	mmu-miR-540	miRNA	augmenter of liver regeneration (ALR)	hepatic steatosis	mouse liver tissues and primary hepatocytes	augmenter of liver regeneration (ALR) treatment	upregulated	30540918
4859	Mouse	mmu-miR-540	miRNA	augmenter of liver regeneration (ALR)	steatosis	hepatocytes	augmenter of liver regeneration (ALR) deficiency	upregulated	30540918
4860	Mouse	mmu-miR-540-3p	miRNA	Japanese encephalitis virus (JEV)	Japanese encephalitis virus (JEV) infection	BV-2 cells; mouse neuroblastoma cell line NA; mouse brain endothelial cell line bEnd.3 	Japanese encephalitis virus (JEV) infection	downregulated	32461319
4861	Mouse	mmu-miR-541	miRNA	angiotensin II (Ang II)	cardiac hypertrophy	mouse cardio myocytes	angiotensin II (Ang II) treatment	downregulated	24722296
4862	Mouse	mmu-miR-541	miRNA	microcystin-leucine arginine (MC-LR)	decline in sperm quality and damage to testicular structure	Mouse GC-1 cells	Microcystin-leucine arginine (MC-LR)? treatment	upregulated	27608041
4863	Mouse	mmu-miR-541	miRNA	cortical impact	traumatic brain injury (TBI)	cortex	cortical impact	downregulated	26426744
4864	Mouse	mmu-mir-541-5p	miRNA	second-hand smoke (SHS)	asthma	lung	second-hand smoke (SHS) treatment	upregulated	26859758
4865	Mouse	mmu-miR-542-3p	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	carbon tetrachloride (CCl4) treatment	upregulated	30368874
4866	Mouse	mmu-miR-542-5p	miRNA	pristimerin	glioblastoma multiforme (GBM)	mouse GL261 glioma cells	Pristimerin treatment	downregulated	31015365
4867	Mouse	mmu-miR-542-5p	miRNA	oleic acid (OA)	hyperglycemia and hyperlipoidemia	hepatocytes; AML-12 cells	oleate treatment	downregulated	32882762
4868	Mouse	mmu-miR-542-5p	miRNA	silica suspension	lung fibrosis	lung tissues	silica suspension treatment	downregulated	30467286
4869	Mouse	mmu-miR-542-5p	miRNA	TGF-¦Â1	lung fibrosis	mouse fibroblast (NIH-3T3)	transforming growth factor ¦Â1 (TGF-¦Â1) treatment	downregulated	30467286
4870	Mouse	mmu-miR-542-5p	miRNA	L©\arginine	severe acute pancreatitis (SAP)	lung tissues	"the SAP group (WT mice were intraperitoneally injected with 8% L©\arginine (4 mg/g) once per hour, twice in total, with the time of the second L©\arginine injection defined as day 0, and the mice were killed in a humane manner at day 3)"	downregulated	30216510
4871	Mouse	mmu-miR-542-5p	miRNA	prion	pancreatic cancer (PC)	N2a cells	prion treatment	downregulated of mmu-miR-351 and mmu-miR-542-5p	22985096
4872	Mouse	mmu-miR-543	miRNA	coxsackievirus B3 (CVB3)	viral myocarditis (VM)	peripheral blood and myocardial tissues of viral myocarditis mice and in CVB3-infected cardiomyocytes	Coxsackievirus B3 (CVB3) infection	upregulated	31894309
4873	Mouse	mmu-miR-543	miRNA	coxsackievirus B3 (CVB3)	viral myocarditis (VM)	peripheral blood; myocardial tissues; cardiomyocytes.	Coxsackievirus B3 (CVB3) infection	upregulated	31894309
4874	Mouse	mmu-miR-543-3p	miRNA	nine hepatotoxic non-genotoxins (NGTXs)	genotoxicity	liver tissues	nine hepatotoxic non-genotoxins (NGTXs) treatment	downregulated	29777724
4875	Mouse	mmu-miR-543-3p	miRNA	nine hepatotoxic non-genotoxins (NGTXs)	genotoxicity	plasma	nine hepatotoxic non-genotoxins (NGTXs) treatment	upregulated	29777724
4876	Mouse	mmu-miR-543-3p	miRNA	"2, 3, 7, 8-tetrachlorodibenzo-p-dioxin (TCDD)"	inflammation	myeloid-derived suppressor cells (MDSCs)	"2, 3, 7, 8-tetrachlorodibenzo-p-dioxin (TCDD) treatment"	downregulated	31492743
4877	Mouse	mmu-miR-544	miRNA	clozapine (CLZ)	psychotic disorders	mouse brain	clozapine treatment	upregulated	23318695
4878	Mouse	mmu-miR-5622-3p	miRNA	high fat diet (HFD)	compensatory hyperplasia of islets	hepatocellular extracellular vesicles (EVs)	?high-fat diet (HFD) feed treatment	downregulated	31284955
4879	Mouse	mmu-miR-5709-5p	miRNA	dioscorea bulbifera (DB)	liver damage	livers	dioscoreae bulbifera (EF) treatment	downregulated	27609015
4880	Mouse	mmu-miR-574-3p	miRNA	house dust mite (HDM)	asthma	C57BL/6J mice airway-secreted EVs (AEVs) were isolated from bronchoalveolar lavage fluid (BALF)	HDM treatment	dysregulated in airway-secreted EVs (AEVs) were isolated from bronchoalveolar lavage fluid (BALF)	28859242
4881	Mouse	mmu-miR-574-3p	miRNA	high fat diet (HFD)	hepatocellular carcinoma (HCC)	plasma and hepatic tissues	high fat diet (HFD) feed	upregulated	26728044
4882	Mouse	mmu-miR-574-3p	miRNA	curcumin (Cur)	nasopharyngeal carcinoma (NPC)	mice	injected into the tumour centre at a concentration of 150 mg/kg treatment	dysregulated	24896104
4883	Mouse	mmu-miR-574-3p	miRNA	morphine	painful or stressful conditions	hippocampal	Morphine treatment	downregulated	25844808
4884	Mouse	mmu-miR-574-5p	miRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	lung tissues	lipopolysaccharide (LPS) treatment	"In ARDS models, microRNA-574-5p (miR-574-5p) expression could be induced by the TLR4/NF-¦ÊB pathway upon LPS stimulation."	33202146
4885	Mouse	mmu-miR-574-5p	miRNA	house dust mite (HDM)	asthma	C57BL/6J mice airway-secreted EVs (AEVs) were isolated from bronchoalveolar lavage fluid (BALF)	HDM treatment	dysregulated in airway-secreted EVs (AEVs) were isolated from bronchoalveolar lavage fluid (BALF)	28859242
4886	Mouse	mmu-miR-574-5p	miRNA	cyclophosphamide (CP)	chronic ovarian dysfunction	ovarian tissues	cyclophosphamide (CP) treatment	"CP treatment decreased the expression of miR-365-1-5p and miR-574-5p and increased that of miR-3472 and miR-667-3p, whereas SM administration restored the expression levels of these microRNAs to those in the Con mice."	33318603
4887	Mouse	mmu-miR-574-5p	miRNA	samul-tang (SM)	chronic ovarian dysfunction	ovarian tissues	samul-tang (SM) treatment	"CP treatment decreased the expression of miR-365-1-5p and miR-574-5p and increased that of miR-3472 and miR-667-3p, whereas SM administration restored the expression levels of these microRNAs to those in the Con mice"	33318603
4888	Mouse	mmu-miR-574-5p	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver	CCl4 treatment	upregulated	27322257
4889	Mouse	mmu-miR-574-5p	miRNA	X rays	ionizing radiation (IR) injury	male Kunming mice blood	0.5-2 Gy total-body carbon-ion irradiation treatment	dysregulatedin blood	28632432
4890	Mouse	mmu-miR-574-5p	miRNA	Japanese encephalitis virus (JEV)	Japanese encephalitis virus (JEV) infection	BV-2 cells; mouse neuroblastoma cell line NA; mouse brain endothelial cell line bEnd.3 	Japanese encephalitis virus (JEV) infection	downregulated	32461319
4891	Mouse	mmu-miR-574-5p	miRNA	chronic unpredictable mild stress (CUMS)	major depressive disorder (MDD)	nucleus accumbens (NAc) tissues	chronic unpredictable mild stress (CUMS) induce	downregulated	30936699
4892	Mouse	mmu-miR-574-5p	miRNA	particulate matter (PM2.5)	neuroinflammation	C57BL/6 mice	received oropharyngeal aspiration ofPM2.5 treatment	downregulated	28851397
4893	Mouse	mmu-miR-575	miRNA	l-lysine	hemin-insulted mouse cortical neurons	cortical neurons	l-lysine treatment	miR-575 expression was increased in L-lysine treated group.	31987833
4894	Mouse	mmu-miR-577	miRNA	hypoxia	myocardial infarction (MI)	myocardial tissues; primary cardiomyocytes;MCM cells	hypoxia induce	downregulated	31773708
4895	Mouse	mmu-miR-582-5p	miRNA	hypoxia	cerebral ischemic stroke (CIS)	N2A cells	oxygen-glucose deprivation/reoxygenation (OGD/R) induce	downregulated	30327244
4896	Mouse	mmu-miR-582-5p	miRNA	hypoxia	cerebral ischemic stroke (CIS)	N2A cells	oxygen-glucose deprivation/reoxygenation (OGD/R) treatment	downregulated	30327244
4897	Mouse	mmu-miR-582-5p	miRNA	chronic unpredictable mild stress (CUMS)	depression	NAc tissue	chronic unpredictable mild stress (CUMS) treatment	upregulated	31430030
4898	Mouse	mmu-miR-582-5p	miRNA	electroacupuncture (EA)	electroacupuncture (EA)	CD4 T cells	electroacupuncture (EA) treatment	upregulated	32026263
4899	Mouse	mmu-miR-584	miRNA	lipopolysaccharide (LPS)	autophagy	RAW 264.7 cells	lipopolysaccharide (LPS) treatment	downregulated	29845275
4900	Mouse	mmu-miR-590	miRNA	high fat diet (HFD)	atherosclerosis (AS)	ApoE-/- mice aorta tissues	high fat diet (HFD) feed	downregulated	30799593
4901	Mouse	mmu-miR-590	miRNA	zingerone	cell differentiation	mouse mesenchymal stem cells (mMSCs)	Zingerone treatment	upregulated	31091349
4902	Mouse	mmu-miR-590-3p	miRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	Mouse podocytes (MPC5) and kidney tissues	lipopolysaccharide (LPS) treatment	downregulated	30392071
4903	Mouse	mmu-miR-590-3p	miRNA	YKL-40	rheumatoid arthritis (RA)	mouse osteoblastic cell line MC3T3-E1	stimulated with YKL-40 for 24 h treatment	downregulated	28448439
4904	Mouse	mmu-miR-590-5p	miRNA	"2,4,6-trinitrobenzene sulfonic acid (TNBS)"	colitis	colon tissues	"2,4,6-trinitrobenzene sulfonic acid (TNBS)/ethanol treatment"	downregulated	29912317
4905	Mouse	mmu-miR-590-5p	miRNA	high glucose (HG)	diabetic osteoporosis	MC3T3-E1 cell	high glucose (HG) treatment	downregulated	30803283
4906	Mouse	mmu-miR-590-5p	miRNA	lipopolysaccharide (LPS)	intracerebral haemorrhage (ICH)	Primary microglia cells	lipopolysaccharide (LPS) treatment	downregulated	30190124
4907	Mouse	mmu-miR-592	miRNA	arsenite	atherosclerosis (AS)	liver	arsenic (As) exposure	downregulated	22719926
4908	Mouse	mmu-miR-592-5p	miRNA	quercetin	chronic inflammatory diseases	LPS-treated murine bone marrow¨Cderived DCs (BMDCs)	quercetin treatment	upregulated	31338984
4909	Mouse	mmu-miR-592-5p	miRNA	high fat diet (HFD)	hepatic insulin resistance	mouse liver tissues	high fat diet (HFD) feed	downregulated	30820263
4910	Mouse	mmu-miR-592-5p	miRNA	hypoxia	hypoxic/ischemic brain damage (HIBD)	hippocampal neuronal in a neonatal mouse	hypoxia induce	downregulated	29402808
4911	Mouse	mmu-miR-596	miRNA	lipopolysaccharide (LPS)	autophagy	RAW 264.7 cells	lipopolysaccharide (LPS) treatment	downregulated	29845275
4912	Mouse	mmu-miR-602	miRNA	lipopolysaccharide (LPS)	autophagy	RAW 264.7 cells	lipopolysaccharide (LPS) treatment	downregulated	29845275
4913	Mouse	mmu-miR-6089	miRNA	bovine type II collagen	rheumatoid arthritis (RA)	synovial macrophages	bovine type II collagen induction	circRNA_09505 can function as a miR-6089 sponge and regulate inflammation via miR-6089/AKT1/NF-¦ÊB axis in collagen-induced arthritis (CIA) mice mice.	33028811
4914	Mouse	mmu-miR-615-3p	miRNA	hypoxia	cell proliferation	brain tissue of micce	hypoxia treatment	downregulated	22171942
4915	Mouse	mmu-miR-615-5p	miRNA	adriamycin (ADR)	focal segmental glomerulosclerosis (FSGS)	kidney tissues	adriamycin (ADR) treatment	downregulated	32800553
4916	Mouse	mmu-miR-615-5p	miRNA	recombinant Adeno-Cre viruses (AdV-Cre)	lung adenocarcinoma (LUAD)	lung	recombinant Adeno-Cre viruses (AdV-Cre) treatment	downregulated	25359683
4917	Mouse	mmu-miR-618	miRNA	RANKL (receptor activator of nuclear factor ¦ÊB ligand)	postmenopausal osteoporosis (PMOP)	osteoclastogenesis of RAW264.7 cells	50ng/mL RANKL treatment	downregulated	29271983
4918	Mouse	mmu-miR-630	miRNA	bone morphogenetic protein 4 (BMP4) and TGF-¦Â2	heterotopic ossification (HO)	BALB/c-nu mice	bone morphogenetic protein 4 (BMP4) and TGF-¦Â2 treatment	downregulated	26940839
4919	Mouse	mmu-miR-6366	miRNA	chronic sleep fragmentation (SF)	obstructive sleep apnea (OSA)	C57/B6 mice	chronic sleep treatment	"upregulation(mmu-miR-5128,mmu-miR-6366), downregulated(mmu-miR-5112) in plasma-derived exosomes"	27419627
4920	Mouse	mmu-miR-640	miRNA	sevoflurane (SEV)	sevoflurane-induced abnormal cognition	primary hippocampal neurons	sevoflurane treatment	Overexpression of lncRNA Gm43050 alleviates apoptosis and inflammation response induced by sevoflurane treatment by regulating miR-640/ZFP91	32913509
4921	Mouse	mmu-miR-650	miRNA	dextran sodium sulfate (DSS)	ulcerative colitis (UC)	colon tissues	dextran sulfate sodium (DSS) treatment	upregulated	31399193
4922	Mouse	mmu-miR-6516-3p	miRNA	manganese (Mn)	parkinson's disease (PD)	MN9D dopaminergic cell exosomes	Mn exposure (300¦ÌM MnCl2) for 24h	upregulated in exosomes	28450057
4923	Mouse	mmu-miR-652	miRNA	prednisolone	duchenne muscular dystrophy (DMD)	diaphragm muscle	prednisolone treatment	downregulated	29883261
4924	Mouse	mmu-miR-652	miRNA	vamorolone	duchenne muscular dystrophy (DMD)	diaphragm muscle	vamorolone treatment	downregulated	29883261
4925	Mouse	mmu-miR-652	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	intraperitoneal injection of CCl4	upregulated	28768954
4926	Mouse	mmu-miR-652-3p	miRNA	oxygen glucose deprivation (OGD)	cerebral ischemia/reperfusion (I/R) injury	N2a cells	oxygen glucose deprivation (OGD) treatment	upregulation of lncRNA HCP5 may exacerbate cerebral ischemic reperfusion injury by sponging miR-652-3p	32657103
4927	Mouse	mmu-miR-652-5p	miRNA	dioscorea bulbifera (DB)	liver damage	livers	dioscoreae bulbifera (EF) treatment	downregulated	27609015
4928	Mouse	mmu-miR-653-5p	miRNA	IL-1¦Â	chondrocyte apoptosis	ATDC5	IL-1¦Â treatment	upregulated	32517436
4929	Mouse	mmu-miR-6538	miRNA	high glucose (HG)	diabetic nephropathy (DN)	mouse podocytes	high glucose (HG) treatment	downregulated	33224036
4930	Mouse	mmu-miR-654-5p	miRNA	Tripterysium Glycosides Tablets (TGT)	rheumatoid arthritis (RA)	peripheral blood	Tripterysium Glycosides Tablets (TGT) treatment	upregulated	33135351
4931	Mouse	mmu-miR-660-3p	miRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues	carbon tetrachloride (CCl4) treatment	It showed that the expression levels of hsa-miR- 660-3p significantly increased over time upon CCl4 injection.	32584784
