ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
834	Mouse	TUG1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	Mouse cardiomyocytes HL-1 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	The expression of TUG1 was significantly upregulated in OGD/R-induced myocardial HL-1 cells The overexpression of TUG1-induced inflammation and apoptosis in OGD-R-induced myocardial HL-1 cells Knock down of TUG1 protected OGD/R-induced myocardial I/R injury by inhibiting HMGB1 expression Suppression of lncRNA TUG1 may prevent myocardial I/R injury following acute myocardial infarction via inhibiting HMGB1 expression	31432688
835	Mouse	TUG1	lncRNA	lipopolysaccharide (LPS)	acute lung injury (ALI)	lung tissues; primary murine pulmonary microvascular endothelial cells (PMVECs)	lipopolysaccharide (LPS) treatment	downregulated	32087725
836	Mouse	TUG1	lncRNA	H2O2	acute myocardial infarction (AMI)	primary cultured cardiomyocytes	H2O2 treatment	upregulated	31145943
837	Mouse	TUG1	lncRNA	H2O2	acute myocardial infarction (AMI)	primary cardiomyocytes	H2O2 treatment	LncRNA TUG1 mediates ischemic myocardial injury by targeting miR-132-3p/HDAC3 axis.	31858814
838	Mouse	TUG1	lncRNA	H2O2	acute myocardial infarction (AMI)	mouse primary cardiomyocytes	hydrogen peroxide (H2O2) treatment	"miR-132-3p was downregulated, whereas TUG1 upregulated in H2O2-challenged cardiomyocytes."	31858814
839	Mouse	TUG1	lncRNA	lipopolysaccharide (LPS)	acute respiratory distress syndrome (ARDS)	RAW 264.7 cells	lipopolysaccharide (LPS) treatment	LncRNA TUG1 reverses LPS-induced cell apoptosis and inflammation of macrophage via targeting MiR-221-3p/SPRED2 axis	32841583
840	Mouse	TUG1	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	hippocampal neurons	amyloid-¦Â (A¦Â) 25-35 treatment	TUG1 knockdown restricts apoptosis of hippocampal neurons in AD by elevating miR-15a and suppressing ROCK1 expression.	32577774
841	Mouse	TUG1	lncRNA	ovalbumin (OVA)	asthma	lung tissues	ovalbumin (OVA) treatment	upregulated	33640857
842	Mouse	TUG1	lncRNA	high fat diet (HFD)	atherosclerosis (AS)	aortas	high fat diet (HFD) feed	upregulated	29268138
843	Mouse	TUG1	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	RAW264.7 cells; MOVAS cells	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	29268138
844	Mouse	TUG1	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	RAW264.7 and MOVAS cells	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	29268138
845	Mouse	TUG1	lncRNA	hyperoxia	bronchopulmonary dysplasia (BPD)	MLE-12 cells	hyperoxia treatment	downregulated	33194901
846	Mouse	TUG1	lncRNA	hypoxia	cardiac fibroblast-myofibroblast transformation (FMT)	heart tissues	hypoxia treatment	upregulated	30066872
847	Mouse	TUG1	lncRNA	high glucose (HG)	cardiac hypertrophy	HL-1 cells	high glucose (HG) treatment	upregulated	32269707
848	Mouse	TUG1	lncRNA	phenylephrine (PE)	cardiac hypertrophy	cardiomyocytes; cardiac fibroblasts	phenylephrine (PE) treatment	LncRNA TUG1 alleviates cardiac hypertrophy by targeting miR©\34a/DKK1/Wnt©\¦Â©\catenin signalling	32057178
849	Mouse	TUG1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	MA-C cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	LncRNA TUG1 expression was significantly upregulated in cultured MA-C cells exposed to OGD/R injury	31709761
850	Mouse	TUG1	lncRNA	astragaloside IV (AS-IV)	diabetic nephropathy (DN)	MPC5 cells	astragaloside (AS-IV) treatment	"TUG1 was downregulated and TRAF5 was upregulated in high-glucose-treated MPC5 cells, and AS-IV ameliorated the TUG1 level."	30233141
851	Mouse	TUG1	lncRNA	high glucose (HG)	dysfunction of endothelial progenitor cells (EPCs)	EPCs	high glucose (HG) treatment	TUG1 restores high glucose-treated EPC function by regulating miR-29c-3p/PDGF-BB/Wnt signaling.	33059750
852	Mouse	TUG1	lncRNA	chlorogenic acid (CGA)	glaucoma	retinal tissues	Chlorogenic acid (CGA) treatment	"IPL thickness and lncRNA TUG1 expression were significantly decreased in glaucoma mice model, and CGA treatment increased IPL thickness and lncRNA TUG1 expression."	31055996
853	Mouse	TUG1	lncRNA	chlorogenic acid (CGA)	glaucoma	mouse retinal ganglion cell (RGC)	Chlorogenic acid (CGA) treatment	"IPL thickness and lncRNA TUG1 expression were significantly decreased in glaucoma mice model, and CGA treatment increased IPL thickness and lncRNA TUG1 expression."	31055996
854	Mouse	TUG1	lncRNA	hypoxia	hepatic ischemia/reperfusion injury (HIRI)	Mouse hepatic cell line AML12	hypoxia induce	upregulated	31297532
855	Mouse	TUG1	lncRNA	propofol (PPF)	hepatic ischemia/reperfusion injury (HIRI)	Mouse hepatic cell	Propofol induce treatment	Propofol increases cell viability and lncRNA-TUG1 expression level in H/R-treated hepatic cells	31297532
856	Mouse	TUG1	lncRNA	lipopolysaccharide (LPS)	inflammation	The mouse immortalized podocyte cell line MPC5	lipopolysaccharide (LPS) treatment	downregulated	31115515
857	Mouse	TUG1	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	irritable bowel syndrome (IBS)	mouse interstitial cells of Cajal (ICC)	tumor necrosis factor alpha (TNF-¦Á) treatment	TUG1 was downregulated in TNF-¦Á-treated ICC.	30657572
858	Mouse	TUG1	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	ischemia/reperfusion (I/R) injury	MA-C cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	LncRNA TUG1 expression was significantly upregulated in cultured MA-C cells exposed to OGD/R injury	31709761
859	Mouse	TUG1	lncRNA	cold	liver damage	livers	cold treatment	downregulated	26785829
860	Mouse	TUG1	lncRNA	carbon tetrachloride (CCl4)	liver fibrosis	liver tissues; primary mouse HSCs	carbon tetrachloride (CCl4) treatment	Tug1 expression was significantly upregulated in fibrotic livers.	29904430
861	Mouse	TUG1	lncRNA	TGF-¦Â	liver fibrosis	primary mouse HSCs	TGF-¦Â treatment	upregulated	29904430
862	Mouse	TUG1	lncRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	cardiomyocytes	hypoxia/reoxygenation (H/R) treatment	The expression of TUG1 was significantly increased in the I/R cardiomyocyte injury models.	33164260
863	Mouse	TUG1	lncRNA	oxygen glucose deprivation (OGD)	neuroinflammation	BV-2 microglial cells	oxygen-glucose deprivation (OGD) induce treatment	upregulated	31551710
864	Mouse	TUG1	lncRNA	high glucose (HG)	obesity	3T3-L1 cells	high glucose treatment	LncRNA TUG1 could negatively regulate miR-204 to alleviate inflammation and insulin tolerance via promoting SIRT1/GLUT4/PPAR¦Ã/AKT pathway.	32888158
865	Mouse	TUG1	lncRNA	emodin	osteoarthritis (OA)	ATDC5 cells	emodin treatment	TUG1 was upregulated by emodin.	29710506
866	Mouse	TUG1	lncRNA	oxygen	pathological neovascularization	mouse ocular neovascularization	exposure of mice to 75 % oxygen from the postnatal day7 (P7) to P12 and then room air until P17 treatment	dysregulated	24623407
867	Mouse	TUG1	lncRNA	pyrrolidinedithiocarbamic acid (PDTC)	pristine-induced systemic lupus erythematosus (SLE)	kidney tissues	pyrrolidine dithiocarbamate (PDTC) treatment	NF-¦ÊB inhibition with PDTC protected against the kidney injury of pristine-induced SLE mice possibly via up-regulating lncRNA TUG1	31930775
868	Mouse	TUG1	lncRNA	hypoxia	pulmonary arterial hypertension (PAH)	pulmonary arteries tissues	hypoxia induce	upregulated	31679623
869	Mouse	TUG1	lncRNA	dextran sodium sulfate (DSS)	ulcerative colitis (UC)	colon	dextran sodium sulfate (DSS) treatment	TUG1 inhibits IEC apoptosis and UC progression by regulating the balance of HuR and miR-29b-3p.	33047284
870	Mouse	TUG1	lncRNA	dextran sodium sulfate (DSS)	ulcerative colitis (UC)	colon tissues	dextran sodium sulfate (DSS) treatment	downregulated	33047284
871	Mouse	TUG1	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	ulcerative colitis (UC)	YAMC cells	tumor necrosis factor alpha (TNF-¦Á) treatment	TUG1 inhibits IEC apoptosis and UC progression by regulating the balance of HuR and miR-29b-3p	33047284
872	Mouse	TUG1	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	ulcerative colitis (UC)	murine colonic epithelial YAMC cells	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	33047284
873	Mouse	TUG1	lncRNA	oxygen glucose deprivation (OGD)	vascular cognitive impairment (VCI)	HT22 cells	oxygen and glucose deprivation-induced treatment	"knockdown of TUG1 reduced hippocampal neuronal apoptosis and participates in the aerobic exercise-alleviated VCI, which was partly through regulating BDNF"	33213523
874	Mouse	TUG1	lncRNA	lipopolysaccharide (LPS)	hepatitis	liver tissues	lipopolysaccharide (LPS) treatment	?Microarray showed that lncRNA TUG1 was upregulated in LPS-induced hepatocyte inflammation.	33644034
875	Mouse	Uc.173	lncRNA	lead (Pb)	nerve injury	hippocampus	lead treatment	downregulated	26683706
876	Mouse	uc.323	lncRNA	phenylephrine (PE)	cardiac hypertrophy	Primary cultures of neonatal rat ventricular myocytes	phenylephrine treatment	downregulated	31735087
877	Mouse	uc.333	lncRNA	high fat diet (HFD)	insulin resistance (IR)	liver tissues	high fat diet (HFD) feed	downregulated	32303004
878	Mouse	uc.333	lncRNA	IL-6	insulin resistance (IR)	liver tissues	IL-6 treatment	downregulated	32303004
879	Mouse	uc.333	lncRNA	tumor necrosis factor alpha (TNF-¦Á) 	insulin resistance (IR)	liver tissues	tumor necrosis factor alpha (TNF-¦Á) treatment	downregulated	32303004
880	Mouse	uc.418	lncRNA	high fat diet (HFD)	insulin resistance (IR)	liver tissues	high fat diet (HFD) feed	downregulated	32303004
881	Mouse	uc.420	lncRNA	high fat diet (HFD)	insulin resistance (IR)	liver tissues	high fat diet (HFD) feed	downregulated	32303004
882	Mouse	uc.48+	lncRNA	P2X3 receptor	diabetic neuropathic pain (DNP)	dorsal root ganglia	serum treatment	upregulated	26686228
883	Mouse	uc.48+	lncRNA	high glucose and free fatty acids (HG-FFA)	type 2 diabetes mellitus (T2DM)	RAW264.7 cells	high glucose and high plasma free fatty acids (FFAs) treatment	"It was found that treatment of RAW264.7 cells with high glucose and FFAs, which exhibited increased expression of uc.48+."	29750294
884	Mouse	uc.77	lncRNA	paraquat (PQ)	idiopathic pulmonary fibrosis (IPF)	alveolar epithelial cells	paraquat (PQ) treatment	upregulated	26824344
885	Mouse	uc007coi.2	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
886	Mouse	uc007dlv	lncRNA	peritoneal dialysis fluid (PDF)	peritoneal fibrosis	peritoneal tissues	peritoneal dialysis fluid (PDF) treatment	decreased	25827714
887	Mouse	uc007eib	lncRNA	peritoneal dialysis fluid (PDF)	peritoneal fibrosis	peritoneal tissues	peritoneal dialysis fluid (PDF) treatment	upregulated	25827714
888	Mouse	uc008hps.1	lncRNA	fasciola gigantica excretory/secretory products (ESP)	macrophage activation and polarization	M2 macrophages	fasciola gigantica excretory/secretory products (ESP) treatment	upregulated	29794463
889	Mouse	uc008pwj	lncRNA	peritoneal dialysis fluid (PDF)	peritoneal fibrosis	peritoneal tissues	peritoneal dialysis fluid (PDF) treatment	decreased	25827714
890	Mouse	uc008tgd.1	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
891	Mouse	uc009njr.1	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	uc009njr.1 was upregulated in the primary mouse hepatocytes treated by cyclic adenosine monophosphate (cAMP).	29115403
892	Mouse	uc009njr.1	lncRNA	cyclic adenosine monophosphate (cAMP)	gluconeogenesis	primary mouse hepatocytes	cyclic adenosine monophosphate (cAMP) treatment	downregulated	29115403
893	Mouse	uc009njr.1	lncRNA	metformin (Met)	gluconeogenesis	primary mouse hepatocytes	metformin (Met) treatment	uc009njr.1 was downregulated in the primary mouse hepatocytes treated by metformin (Met) when compared with cyclic adenosine monophosphate (cAMP) treated group.	29115403
894	Mouse	uc011wph.1	lncRNA	cigarette smoke (CS)	airway inflammation	C57BL/6 mice lung tissue	cigarette smoke (CS) exposure	dysregulated	29383188
895	Mouse	UCA1	lncRNA	phenylephrine (PE)	cardiac hypertrophy	cardiomyocytes	phenylephrine (PE) treatment	lncRNA UCA1 was highly expressed in the cardiomyocytes treated with phenylephrine (PE)	29616999
896	Mouse	UCA1	lncRNA	metformin (Met)	endometrial hyperplasia (EH)	endometrial hyperplasia (EH) mice uterus	metformin (Met) treatment	downregulated	31894313
897	Mouse	UCA1	lncRNA	tamoxifen (TAM)	endometrial hyperplasia (EH)	uterus	tamoxifen treatment	upregulated	31894313
898	Mouse	UCA1	lncRNA	"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)"	parkinson's disease (PD)	brain tissues	"1-methyl-4-phenyl-1,2,3,6- tetrahydropyridine (MPTP) treatment"	upregulated	30536337
899	Mouse	UCA1	lncRNA	kainic acid (KA)	temporal lobe epilepsy (TLE)	hippocampal tissues	kainic acid (KA) treatment	UCA1 was overexpressed in mice and the overexpression of UCA1 significantly reversed the abnormal proliferation of hippocampal neurons in epilepsy mice.	33829718
900	Mouse	Vax2os1	lncRNA	oxygen	pathological neovascularization	mouse ocular neovascularization	exposure of mice to 75 % oxygen from the postnatal day7 (P7) to P12 and then room air until P17 treatment	dysregulated	24623407
901	Mouse	Wfdc21	lncRNA	lipopolysaccharide (LPS)	sepsis	RAW264.7 cells	lipopolysaccharide (LPS) treatment	Wfdc21 level was elevated in LPS-treated RAW264.7 cells.	29900929
902	Mouse	XIST	lncRNA	lipopolysaccharide (LPS)	acute kidney injury (AKI)	Mouse podocytes (MPC5)	MPC5 were treated with 100 ng/mL LPS (Sigma-Aldrich) for 48 h	lncRNA XIST was significantly upregulated in LPS-treated MPCs.	31658856
903	Mouse	XIST	lncRNA	H2O2	Alzheimer's disease (AD)	N2a cells	Hydrogen peroxide (H2O2 ) treatment	The expression of lncRNA XIST was significantly upregulated in H2O2-treated N2a cells.	31743528
904	Mouse	XIST	lncRNA	oxygen	bronchopulmonary dysplasia (BPD)	lung tissues	oxygen treatment	silencing of Xist suppressed BPD development by binding to miR-101-3p and downregulating HMGB3 and the TGF-b1/Smad3 axis.	33070148
905	Mouse	XIST	lncRNA	phenylephrine (PE)	cardiac hypertrophy	cardiomyocytes	phenylephrine (PE) treatment	(XIST) was upregulated in hypertrophic cardiac of mice and phenylephrine (PE)-treated cardiomyocytes	30297107
906	Mouse	XIST	lncRNA	lipopolysaccharide (LPS)	cardiomyocytes injury	Mouse cardiomyocytes MCM cells	lipopolysaccharide (LPS) treatment	The level of xist in the myocardial cells was markedly higher in the LPS group compared with the control group.	33029099
907	Mouse	XIST	lncRNA	IL-1¦Â	chondrocyte apoptosis	ATDC5	IL-1¦Â treatment	downregulated	32517436
908	Mouse	XIST	lncRNA	streptozocin (STZ)	diabetic nephropathy (DN)	mouse renal tissues	streptozotocin (STZ) treatment	silenced XIST inducing miR-93-5p-dependent CDKN1A inhibition was beneficial for preventing renal interstitial fibrosis in DN	31545928
909	Mouse	XIST	lncRNA	lipopolysaccharide (LPS)	inflammation	J774A.1 (mouse macrophage cell line)	lipopolysaccharides (LPS) treatment	upregulated	29773953
910	Mouse	XIST	lncRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	mouse neuronal cells	oxygen-glucose deprivation (OGD) treatment	upregulated	33738662
911	Mouse	XIST	lncRNA	lipopolysaccharide (LPS)	membranous nephropathy (MN)	mouse podocyte cell line	with lipopolysaccharides treatment	upregulated	25157805
912	Mouse	XIST	lncRNA	hypoxia	myocardial infarction (MI)	neonatal mice cardiomyocytes (NMCMs)	hypoxia treatment	XIST was upregulated in NMCMs under anoxia condition.	32315985
913	Mouse	XIST	lncRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	I/R mice myocardial tissues	The myocardial I/R injury was induced by temporary ligation of the left anterior descending coronary artery.	upregulated	31734557
914	Mouse	XIST	lncRNA	hypoxia	postmyocardial infarction	AC16 cells	hypoxia treatment	"XIST and PDE4D were overexpressed in post-MI myocardial cells, whereas miR-130a-3p was underexpressed in post-MI myocardial cells."	29226319
915	Mouse	XIST	lncRNA	bilateral common carotid artery occlusion (2-VO)	Alzheimer's disease (AD)	hippocampus tissues of AD mouse	bilateral common carotid artery?occlusion (2VO) induce	The expression of lncRNA XIST was significantly upregulated in 2VO-induced AD mice models	31743528
916	Mouse	XIST	lncRNA	H2O2	Alzheimer's disease (AD)	N2a mouse neuroblastoma cells	Hydrogen peroxide (H2O2)?treatment	The expression of lncRNA XIST was significantly upregulated in H2O2-treated N2a cells	31743528
917	Mouse	XLOC_015129	lncRNA	high fat diet (HFD)	cholesterol biosynthesis	liver tissues	high fat diet (HFD) feed	upregulated	30504232
918	Mouse	XLOC_015129	lncRNA	palmitic acid (PA)	cholesterol biosynthesis	AML12 cells	palmitic acid (PA) treatment	upregulated	30504232
919	Mouse	XLOC_015129	lncRNA	WY14643	cholesterol biosynthesis	AML12 cells	WY14643 treatment	upregulated	30504232
920	Mouse	XLOC_032768	lncRNA	cisplatin (DDP)	cisplatin (DDP)-induced nephrotoxicity	renal tubular epithelial cells	cisplatin treatment	lncRNA XLOC_032768 expression was significantly repressed by cisplatin treatment.	32278129
921	Mouse	XR_006756	lncRNA	subarachnoid hemorrhage (SAH)	early brain injury (EBI)	brain	subarachnoid hemorrhage (SAH) treatment	downregulated	25777551
922	Mouse	XR_140468	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	placenta	high fat diet (HFD) feed	downregulated	29986645
923	Mouse	XR_141088	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	downregulated	29986645
924	Mouse	XR_141492	lncRNA	high fat diet (HFD)	gestational diabetes mellitus (GDM)	gonadal fat tissues	high fat diet (HFD) feed	downregulated	29986645
925	Mouse	ZEB2-AS1	lncRNA	phenylephrine (PE)	cardiac hypertrophy	primary cardiomyocytes	phenylephrine (PE) treatment	lncRNA ZEB2-AS1 may influence the progression of CH by downregulating PTEN	32973941
926	Mouse	ZFAS1	lncRNA	hypoxia/reoxygenation (H/R)	acute myocardial infarction (AMI)	HL-1 Cells	hypoxia/reoxygenation (H/R) treatment	ZFAS1 was upregulated and miR-761 was downregulated in the serum of patients with AMI and H/R-induced HL-1 cells.	32833901
927	Mouse	ZFAS1	lncRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	BV2 cells	lipopolysaccharide (LPS) treatment	?ZFAS1 was identified to be upregulated in spinal cord tissues of SCI mice.	33524472
928	Mouse	ZFAS1	lncRNA	high fat diet (HFD)	atherosclerosis (AS)	ApoE-/- mice heart tissues	high fat diet (HFD) feed	We found that ZFAS1 and Notch3 were upregulated while miR-150-5p was downregulated in atherosclerosis mice and ox-LDL-treated HUVECs.	33278458
