ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
2927	Rat	rno-miR-327	miRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H92c cells	hypoxia/reoxygenation (H/R) treatment	Inhibition of microRNA-327 ameliorates ischemia/reperfusion injury-induced cardiomyocytes apoptosis through targeting apoptosis repressor with caspase recruitment domain	31587299
2928	Rat	rno-miR-328	miRNA	doxycycline	atrial fibrillation (AF)	heart tissues	doxycycline treatment	downregulated	30470910
2929	Rat	rno-miR-328	miRNA	doxycycline	atrial fibrillation (AF)	heart sissues	doxycycline treatment	upregulated	30470910
2930	Rat	rno-miR-328	miRNA	60 mmHg of pressure	renal fibrosis	rat renal tubular cells (NRK-52E)	culture under 60 mmHg of pressure treatment	downregulated	24919189
2931	Rat	rno-miR-328a	miRNA	high fat diet (HFD)	erectile dysfunction (ED)	rats	high fat diet (HFD) feed	corpus cavernosum (CC)	28970082
2932	Rat	rno-miR-328a-3p	miRNA	cold	cold stress	rats serum	cold conditions (4¡æ for 12h)	downregulated	28477904
2933	Rat	rno-miR-328a-3p	miRNA	fish oil	nonalcoholic fatty liver disease (NAFLD)	high-fat high-cholesterol diet rats	supplemented with fish oil (FOH)	dysregulated	28691019
2934	Rat	rno-miR-328a-5	miRNA	cadmium (Cd)	cadmium (Cd)-induced reproductive toxicity	testes	cadmium (Cd) treatment	"miR-328a-5p was significantly increased only in the 2.0 mg/kg Cd treatment group at PND 21. at PND 56, the expression of miR-328a-5p decreased in all of the Cd treatment groups (P < 0.05 and P < 0.01) and decreased to 0.4 in the 2.0 mg/kg Cd treatment group."	31654709
2935	Rat	rno-miR-329	miRNA	comfrey	tumorigenesis	rat liver	comfrey treatment	downregulated	21370286
2936	Rat	rno-miR-329-3p	miRNA	estradiol benzoate (EB) and testosterone (T)/E	chronic inflammatory diseases	dorsolateral prostate	estradiol benzoate (EB) and testosterone (T)/E treatment	downregulated	33332750
2937	Rat	rno-miR-32d	miRNA	H2O2	oxidative stress	cardiovascular cells NRVCs and RAVSMCs	H2O2 treatment	downregulated	24612558
2938	Rat	rno-miR-33	miRNA	grape seed proanthocyandin extract (GSPE)	dysregulated fatty acid and cholesterol metabolism	rat liver cells	grape seed proanthocyanidins extracts (GSPE) treatment	downregulated	22965541
2939	Rat	rno-miR-33	miRNA	icariside II (ICA II)	erectile dysfunction (ED)	Adipose derived stem cells (ADSCs)	Icariside II (ICA II) treatment	ICA II promoted the differentiation of ADSCs to SCs through downregulating miR-33.	32066039
2940	Rat	rno-miR-33	miRNA	nitrofen	hypoplastic lung	lung tissues	nitrofen treatment	downregulated	27041227
2941	Rat	rno-miR-33	miRNA	estradiol	metabolic effects of estrogen	liver tissues	estradiol treatment	upregulated	32045601
2942	Rat	rno-miR-33	miRNA	arterial mechanical stretch	neointimal hyperplasia	Sprague-Dawley rats venous smooth muscle cells (SMCs)	exposed to a 10%-1.25 Hz cyclic arterial stretch	downregulated	28137944
2943	Rat	rno-miR-330	miRNA	lipopolysaccharide (LPS)	disseminated intravascular coagulation (DIC)	liver tissues	lipopolysaccharide (LPS) treatment	upregulated	24806323
2944	Rat	rno-miR-330	miRNA	fructose	kidney damage	rats kidney cortex	fructose treatment	downregulated in kidney cortex	28205387
2945	Rat	rno-miR-330	miRNA	(+)-cholesten-3-one (CN)	osteoblastic differentiation	mesenchymal stem cells (MSCs)	(+)-cholesten-3-one (CN) treatment	upregulated	30373531
2946	Rat	rno-miR-330-3p	miRNA	high glucose (HG)	gestational diabetes mellitus (GDM)	INS-1 cells	high glucose (HG) treatment	The miR-330-3p expression level positively correlated with blood glucoseand and it was highly expressed in glucose-treated INS-1 cells.	32202040
2947	Rat	rno-miR-330-5p	miRNA	H2O2	adipogenesis	mesenchymal stem cells (MSCs)	H2O2 treatment	downregulated	30015907
2948	Rat	rno-miR-330-5p	miRNA	high fat diet (HFD)	cardiac remodeling	heart tissues	high fat diet (HFD) feed	upregulated	29884823
2949	Rat	rno-miR-330-5p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
2950	Rat	rno-miR-331-3p	miRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	PC-12 cells	lipopolysaccharide (LPS) treatment	SOX2OT was elevated in SCI rat and cell models.	33340723
2951	Rat	rno-miR-331-5p	miRNA	ketamine	drug addiction	hippocampus tissues	ketamine treatment	downregulated	29476799
2952	Rat	rno-miR-331-5p	miRNA	rhynchophylline	drug addiction	ketamine-addicted rats hippocampus tissues	rhynchophylline treatment	downregulated	29476799
2953	Rat	rno-miR-335	miRNA	hypoxia	acute ischemic stroke (AIS)	brain tissues	Middle cerebral artery occlusion (MCAO) treatment	downregulated	30747210
2954	Rat	rno-miR-335	miRNA	high fat diet (HFD)	aging-related non-alcoholic fatty liver disease (NAFLD)	liver tissues	high fat diet (HFD) feed	upregulated	31899128
2955	Rat	rno-miR-335	miRNA	methane	diabetic retinopathy (DR)	Retinal?tissues	methane treatment	upregulated	26363454
2956	Rat	rno-miR-335	miRNA	hypoxia/reoxygenation (H/R)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	H9c2 cells	hypoxia/reoxygenation (H/R) treatment	miR-335 was significantly downregulat- ed in H/R-exposed cardiomyocytes.	30662652
2957	Rat	rno-miR-335	miRNA	glucocorticoid (GC)	osteonecrosis of femoral head (ONFH)	rat femoral head bone microvascular endothelial cells (BMECs)	glucocorticoids treatment	ICA could regulate the overexpression of miRNA-335 induced by glucocorticoids.	32911026
2958	Rat	rno-miR-335	miRNA	icariin (ICA)	osteonecrosis of femoral head (ONFH)	rat femoral head bone microvascular endothelial cells (BMECs)	Icariin (ICA) treatment	ICA could regulate the overexpression of miRNA-335 induced by glucocorticoids.	32911026
2959	Rat	rno-mir-335	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
2960	Rat	rno-miR-335	miRNA	methylprednisolone	steroid-induced osteonecrosis of femoral head (ONFH)	bone microvascular endothelial cells (BMECs)	methylprednisolone treatment	upregulated	29408208
2961	Rat	rno-miR-335-3p	miRNA	chronic normobaric hypoxia (CNH)	pulmonary arterial hypertension (PAH)	lung tissues	chronic normobaric hypoxia (CNH) treatment	MiR-335-3p was significantly increased in lung tissue of CNH-induced PAH mice.	32015687
2962	Rat	rno-miR-33-5p	miRNA	fish oil	nonalcoholic fatty liver disease (NAFLD)	high-fat high-cholesterol diet rats	supplemented with fish oil (FOH)	dysregulated	28691019
2963	Rat	rno-miR-336-5p	miRNA	insert a cannula connected with a saline container into the anterior chamber	acute ocular hypertension (AOH)	adult albino rats retinal ganglion cells (RGCs) and microglial cells	insert a cannula connected with a saline container into the anterior chamber	upregulated	27535721
2964	Rat	rno-miR-337	miRNA	"bone matrix gelatin ,collagen,and pristane"	chondrogenesis	rat cartilage	"bone matrix gelatin ,collagen,and pristane treatment"	downregulated	22425884
2965	Rat	rno-miR-337	miRNA	hypoxia	myocardial ischemia/reperfusion (I/R) injury (MIRI)	neonatal rat ventricular cardiomyocytes	hypoxia induce	upregulated	31220137
2966	Rat	rno-miR-337	miRNA	lipopolysaccharide (LPS)	spinal cord injury (SCI)	primary cultured astrocytes (AST)	lipopolysaccharide (LPS) treatment	upregulated	30257365
2967	Rat	rno-miR-337	miRNA	mulberrin (Mul)	spinal cord injury (SCI)	Spinal cord injury (SCI) rats spinal cord tissue	Mulberrin (Mul) treatment	downregulated	30257365
2968	Rat	rno-miR-337	miRNA	mulberrin (Mul)	spinal cord injury (SCI)	LPS-treated primary cultured astrocytes (AST)	Mulberrin (Mul) treatment	downregulated	30257365
2969	Rat	rno-miR-337-3p	miRNA	CoCl2	hypoxia-induced injury	PC12 cells	CoCl2 treatment	upregulated	31264277
2970	Rat	rno-miR-337-3p	miRNA	palmitate and palmitate plus oleate.	insulin resistance (IR)	mouse myoblasts	palmitate and palmitate plus oleate treatment	upregulated	21183973
2971	Rat	rno-miR-337-5p	miRNA	artemisinin (ART)	ventricular arrhythmias (VA)	transverse aortic constriction (TAC) surgery treated rats left ventricle (LV) tissues	artemisinin (ART) treatment	upregulated	30595983
2972	Rat	rno-miR-338	miRNA	Tectorigenin	cell proliferation	rat pulmonary fibroblasts	Tectorigenin treatment	"Tectorigenin inhibits the proliferation of pulmonary fibroblasts in vitro and enhances miR-338* expression, which might in turn downregulate LPA1"	20600766
2973	Rat	rno-miR-338	miRNA	nitrofen	hypoplastic lung	lung tissues	nitrofen treatment	downregulated	27041227
2974	Rat	rno-miR-338	miRNA	¦Ä-opioid receptor (DOR)	hypoxic/ischemic injury	hearts	¦Ä-opioid receptor (DOR) activation treatment	upregulated	27576463
2975	Rat	rno-miR-338	miRNA	oxygen	lung injury	pregnant rats lung tissue	inspired oxygen of 10.5 or 24% for two days treatment	downregulated	25120593
2976	Rat	rno-miR-338	miRNA	streptozocin (STZ)	diabetic retinopathy (DR)	?retinas?tissues	streptozotocin (STZ) treatment	downregulated	22156553
2977	Rat	rno-miR-338-3p	miRNA	particulate matter (PM2.5)	allergic rhinitis (AR)	nasal mucosa	particulate matter 2.5 (PM2.5) treatment	upregulated	32192351
2978	Rat	rno-miR-338-3p	miRNA	particulate matter (PM2.5)	allergic rhinitis (AR)	nasal mucosa tissues	fine particulate matter (PM2.5) exposure treatment	The results showed that miR-338-3p was downregulated in both nasal mucosa of PM25-exacerbated AR rat models and PM25-treated RPMI-2650 cells	33770685
2979	Rat	rno-miR-338-3p	miRNA	IL-6	skeletal muscle regeneration	rat primary skeletal muscle cells (RSkMC)	IL-6 treatment	upregulated	31820147
2980	Rat	rno-miR-338-3p	miRNA	IL-6	skeletal muscle regeneration	rat primary skeletal muscle cells (RSkMC)	IL-6 treatment	upregulated	31820147
2981	Rat	rno-miR-339	miRNA	adenosine	effect of acupuncture	nerve growth factor-induced differentiated PC12 cells	adenosine treatment	downregulated	25199539
2982	Rat	rno-miR-339-3p	miRNA	sevoflurane (SEV)	neural function	left cortex of the brain	Sevoflurane treatment	significantly increased	26021509
2983	Rat	rno-miR-339-3p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
2984	Rat	rno-miR-339-5p	miRNA	loureirin A	follicle stem cell (HFSC) differentiation	primary rat follicle stem cell (HFSC)	loureirin A treatment	downregulated	29901112
2985	Rat	rno-miR-33a	miRNA	grape seed proanthocyanidins (GSPs)	cardiovascular disease (CVD)	healthy rats liver	chronic (3 weeks) of grape seed proanthocyanidins (GSPE) treatment	downregulated	24445039
2986	Rat	rno-miR-33a	miRNA	cafeteria diet	dyslipidemia	liver of rat	cafeteria diet feed	upregulated	23922812
2987	Rat	rno-miR-33a	miRNA	proanthocyanidins or docosahexaenoic acid	dyslipidemia	liver of rat	proanthocyanidins or docosahexaenoic acid?treatment treatment	downregulated	23922812
2988	Rat	rno-miR-33a	miRNA	tanshinone IIA (Tan IIA)	hyperlipidemia	liver tissues	Tanshinone IIA treatment	downregulated	27082100
2989	Rat	rno-miR-33a	miRNA	proanthocyanidin	obesity	livers of obese rats	proanthocyanidin treatment	3 weeks of supplementation with grape seed proanthocyanidin extract normalized the overexpression of miR-33a and miR-122 in obese rats' liver for all doses studied	25769350
2990	Rat	rno-miR-33a	miRNA	grape seed proanthocyandin extract (GSPE)	obesity and metabolic syndrome	rat hepatoma Fao cells	grape seed proanthocyanidins extracts (GSPE) treatment	"although GSPE reduced both miR-122 and miR-33a levels, GPE reduced miR-122 but upregulated miR-33a expression. The expression of miR-122 and miR-33a was not altered by the DF fraction in either Fao or HepG2 cells"	24165878
2991	Rat	rno-miR-33a	miRNA	insulin-like growth factor 1 (IGF-1)	post-stroke	brain tissues	Post-stroke ICV administration of IGF-1 to middle-aged female rats treatment	downregulated	24618563
2992	Rat	rno-miR-33a	miRNA	grape seed proanthocyanidins (GSPs)	reduced postprandial lipemia	rat liver tissues and lipid extraction	grape seed proanthocyanidins (GSPE) treatment	GSPE repressed miR-33a and miR-122 liver expression and reduced postprandial lipemia in a dose-dependent manner.	24445039
2993	Rat	rno-miR-33a	miRNA	ghrelin	type 2 diabetes mellitus (T2DM)	diabetes rat liver tissues	ghrelin treatment	downregulated	31468622
2994	Rat	rno-miR-33a	miRNA	streptozocin (STZ)	type 2 diabetes mellitus (T2DM)	rat liver tissues	streptozotocin treatment	upregulated	31468622
2995	Rat	rno-miR-33a-3p	miRNA	"3,5-diiodo-L-thyronine (T2)"	glucose homeostasis	serum from high fat diet fed rats	"3,5-diiodo-L-thyronine (T2) treatment"	downregulated	31719576
2996	Rat	rno-miR-33a-5p	miRNA	homocysteine (Hcy)	cell damage	primary cardiac microvascular endothelial cells (CMECs)	homocysteine (HCY) treatment	upregulated	30825202
2997	Rat	rno-miR-33a-5p	miRNA	oxygen glucose deprivation (OGD)	ischemic stroke (IS)	brain microvascular endothelial cell (BMEC)	oxygen glucose deprivation (OGD) treatment	miR-33a-5p expression was the lowest at 4 h and the highest at 10 h after OGD treatment.	31986122
2998	Rat	rno-miR-33b	miRNA	lovastatin	medulloblastoma	c-Myc-null rat fibroblast Rat1 cells (clone HO15.19)	lovastatin? treatment	upregulated	22887866
2999	Rat	rno-miR-33e	miRNA	H2O2	oxidative stress	cardiovascular cells NRVCs and RAVSMCs	H2O2 treatment	downregulated	24612558
3000	Rat	rno-miR-34	miRNA	dimethylnitrosamine (DMN)	liver fibrosis	rat hepatic fibrosis tissue	dimethylnitrosamine (DMN) treatment	upregulated	21366874
3001	Rat	rno-miR-34	miRNA	tamoxifen (TAM)	hepatocellular carcinoma (HCC)	rat liver	tamoxifen? treatment	upregulated	17343880
3002	Rat	rno-miR-340-3p	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
3003	Rat	rno-miR-340-5p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	acute ischemic stroke (AIS)	PC-12 cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	The expression levels of miR-340-5p were decreased in PC12 cells following OGD/R induction.	32468054
3004	Rat	rno-miR-340-5p	miRNA	sevoflurane (SEV)	acute lung injury (ALI)	lung tissues	sevoflurane treatment	downregulated	28617947
3005	Rat	rno-miR-340-5p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	acute myocardial infarction (AMI)	H9C2 cardiomyocytes	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	downregulated	30989715
3006	Rat	rno-miR-340-5p	miRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	rat hippocampal neurons	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	downregulated	31870893
3007	Rat	rno-miR-340-5p	miRNA	oxygen glucose deprivation (OGD)	depression	primary hippocampal neurons	oxygen glucose deprivation (OGD) treatment	miR-340-5p was poorly expressed in these neurons after OGDR stimulation.	31870893
3008	Rat	rno-miR-340-5p	miRNA	collagenase VII	intracerebral haemorrhage (ICH)	brain tissues	collagenase VII treatment	downregulated	33176298
3009	Rat	rno-miR-340-5p	miRNA	chronic constriction injury (CCI)	neuropathic pain (NP)	spinal cord tissues and isolated microglial cells	chronic constriction injury (CCI) induce	downregulated	30848438
3010	Rat	rno-miR-341	miRNA	huoxue jiedu formula (HXJDF)	diabetic retinopathy (DR)	retinal tissues	HuoXue JieDu Formula (HXJDF) treatment	miR-341 was downregulated in HuoXue JieDu Formula (HXJDF) treated group when compared with diabetic mice.	33271246
3011	Rat	rno-miR-341	miRNA	artemisinin (ART)	ventricular arrhythmias (VA)	transverse aortic constriction (TAC) surgery treated rats left ventricle (LV) tissues	artemisinin (ART) treatment	upregulated	30595983
3012	Rat	rno-miR-342	miRNA	caffeic acid	diabetic nephropathy (DN)	high-fat diet and streptozotocin-induced (HFD-STZ) diabetic rats	caffeic acid (CA) treatment	downregulated	28536471
3013	Rat	rno-miR-342-5p	miRNA	cisplatin (DDP)	nasopharyngeal carcinoma (NPC)	HNE1cells; CNE2 cells	cisplatin treatment	LINC00346 regulates the cisplatin resistance of NPC cells by inhibiting miR-342-5p.	32397872
3014	Rat	rno-miR-344b-1-3p	miRNA	aspergillus fumigatus (A. fumigatus)	autophagy	"A rat alveolar macrophage cell line, NR8383"	aspergillus fumigatus infection	downregulated	31258647
3015	Rat	rno-miR-344b-1-3p	miRNA	smoking	chronic obstructive pulmonary disease (COPD)	rats alveolar macrophages (AMs)	smoke inhalation treatment	upregulated in alveolar macrophages (AMs)	28243080
3016	Rat	rno-miR-344b-3p	miRNA	triptolide (TPL)	nephropathy	blood and renal tissues	rats with adriamycin-induced nephropathy treatment	triptolide treatment reversed the increase in the expression of these two miRNAs	26078766
3017	Rat	rno-miR-345	miRNA	quercetin	oxidative stress	PC-12 cells	Quercetin treatment	downregulated	33343808
3018	Rat	rno-miR-346	miRNA	H2O2	acute myocardial infarction (AMI)	H9c2 cells	H2O2 treatment	MiR-346 was significantly upregulated in H2O2-treated H9c2 cells.	33275244
3019	Rat	rno-miR-346-3p	miRNA	dexmedetomidine (DEX)	myocardial ischemia/reperfusion (I/R) injury (MIRI)	rat cardiomyocytes	dexamethasone (DEX) treatment	DEX promoted miR-346-3p expression in MI/R rats	33731281
3020	Rat	rno-miR-347	miRNA	hypoxia	cortical injury	rat cortex tisssues	hypoxia treatment	downregulated	23272113
3021	Rat	rno-miR-347	miRNA	light	focal retinal degeneration	right eye	light treatment	upregulated	25921151
3022	Rat	rno-miR-3473	miRNA	cisplatin and gentamicin	drug-induced acute kidney injury (DIKI)	plasma	"cisplatin (CSP, 6?mg/kg) and gentamicin (GEN, 120?mg/kg) treatment"	miR-3473 was specifically upregulated in the glomerular injury models.	30682439
3023	Rat	rno-mir-3473	miRNA	lipopolysaccharide (LPS)	septic shock	heart tissue	lipopolysaccharide (LPS) treatment	dysregulated	31332662
3024	Rat	rno-miR-3473	miRNA	Jianpi Xiaoke (JPXK)	type 2 diabetes mellitus (T2DM)	rat	Jianpi Xiaoke (JPXK) treatment	upregulated	33456489
3025	Rat	rno-miR-34a	miRNA	betanin (BET)	liver damage	cisplatin (DDP)-induced liver injury rats liver tissues	betanin (BET) treatment	downregulated	33661552
3026	Rat	rno-miR-34a	miRNA	cisplatin (DDP)	liver damage	liver tissues	cisplatin treatment	upregulated	33661552
3027	Rat	rno-miR-34a	miRNA	sepsis	acute kidney injury (AKI)	?kidney tissues	cecal ligation puncture induced sepsis treatment	MiR-34a level in kidney tissues was upregulated in the sepsis-induced AKI model	31081107
3028	Rat	rno-miR-34a	miRNA	diclofenac (Diclo)	acute kidney injury (AKI)	kidney tissues	diclofenac (Diclo) treatment	Diclo administration caused a significant reduction of mitofusin-2 (Mfn2) and increase of microRNA-34a (miR-34a) mRNA expressions.	33165700
3029	Rat	rno-miR-34a	miRNA	Thymoquinone (TQ)	acute kidney injury (AKI)	kidney tissues	thymoquinone treatment	downregulated	33165700
3030	Rat	rno-miR-34a	miRNA	D-galactosamine (D-GalN)	aging	hippocampus	D-gal treatment	upregulated	27780933
3031	Rat	rno-miR-34a	miRNA	alcohol	alcoholic liver disease (ALD)	liver tissues	alcohol exposure	upregulated	29873178
3032	Rat	rno-miR-34a	miRNA	valproic acid (VPA)	autism spectrum disorder (ASD)	ASD rats cerebellar cortex and primary cerebellar cortical neuronal cells	VPA treatment	upregulated in cerebellar cortex and primary cerebellar cortical neuronal cells	28803955
