ID	Species	ncRNA	ncRNA type	Environmental factor (EF)	Phenotype	Sample	Condition of EF	Evidence	PubMed ID
1910	Human	UCA1	lncRNA	lipopolysaccharide (LPS)	neonatal pneumonia	WI-38 cells	lipopolysaccharide (LPS) treatment	?We displayed that UCA1 was elevated in LPS-injured WI-38 cells.	33368965
1911	Human	UCA1	lncRNA	cisplatin (DDP)	non-small cell lung cancer (NSCLC)	A549 cells	cisplatin treatment	upregulated	30652341
1912	Human	UCA1	lncRNA	cisplatin (DDP)	non-small cell lung cancer (NSCLC)	A549 cells	cisplatin (DPP) treatment	The cisplatin-R group exhibited lower levels of UCA1 and NRF2 expression but a higher level of miR-495 expression than the cisplatin-S group.	31583720
1913	Human	UCA1	lncRNA	gefitinib	non-small cell lung cancer (NSCLC)	The NSCLC cell lines (HCC827 and PC9)	gefitinib treatment	UCA1 was increased in both gefitinib-resistant NSCLC cells and their secreted exosomes.	31951852
1914	Human	UCA1	lncRNA	gefitinib	non-small cell lung cancer (NSCLC)	HCC827 cells; PC9 cells	gefitinib treatment	UCA1 was increased in both gefitinib-resistant NSCLC cells and their secreted exosomes.	31951852
1915	Human	UCA1	lncRNA	cisplatin (DDP)	ovarian cancer (OC)	Human ovarian cancer cell lines (A2780 and SKOV-3) and normal ovarian epithelial cell line (IOSE-80)	cisplatin treatment	upregulated	31234009
1916	Human	UCA1	lncRNA	cisplatin (DDP)	ovarian cancer (OC)	ES2 cells	cisplatin treatment	upregulated	32901049
1917	Human	UCA1	lncRNA	paclitaxel (PTX)	ovarian cancer (OC)	SKOV3 cells; HeyA8 cells	paclitaxel (PTX) treatment	UCA1 was markedly upregulated in PTX-resistant OC cells	32016960
1918	Human	UCA1	lncRNA	hypoxia	pancreatic cancer (PC)	human umbilical vein endothelial cells (HUVECs)	hypoxia exposure	hypoxic exosomal UCA1 could promote angiogenesis and tumor growth through the miR-96-5p/AMOTL2/ERK1/2 axis	32942233
1919	Human	UCA1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4- phenylpyridinium iodide(MPP +) treatment	upregulated	30536337
1920	Human	UCA1	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SK-N-SH cells	1-methyl-4-phenylpyridinium (MPP+) treatment	Our data showed that MPP+?induced UCA1 expression in SK-N-SH cells.	33464446
1921	Human	UCA1	lncRNA	metformin (Met)	preeclampsia (PE)	HUVEC and HPASMC cells	Metformin treatment	downregulated	31582211
1922	Human	UCA1	lncRNA	oxidized low density lipoprotein (ox-LDL)	cell proliferation and migration	vascular smooth muscle cells (VSMCs)	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	32346422
1923	Human	UCA1	lncRNA	artesunate (ART)	prostate cancer	"DU145,LNCaP cells"	artesunate (ART) treatment	upregulated	28209917
1924	Human	UCA1	lncRNA	¦Ã-rays	prostate cancer	22RV1; DU145 cells	Gy radiation treatement	LncRNA UCA1 deletion suppressed the radioresistance to PCa by suppressing EIF4G1 expression via miR-331-3p.	32943997
1925	Human	UCA1	lncRNA	hypoxia	pulmonary arterial hypertension (PAH)	human pulmonary artery smooth muscle cells (HPASMCs)	hypoxia treatment	UCA1 was confirmed to be highly expressed under hypoxia compared with normoxia.	30353369
1926	Human	UCA1	lncRNA	carboplatin (CBP)	retinoblastoma (RB)	SO-RB50 cells	carboplatin (CBP) treatment	upregulated	31702387
1927	Human	UCA1	lncRNA	vincristine (VCR)	retinoblastoma (RB)	SO-RB50 cells	vincristine (VCR) treatment	upregulated	31702387
1928	Human	UCA1	lncRNA	lipopolysaccharide (LPS)	sepsis	human dermal microvascular endothelial cells (HMECs)	lipopolysaccharide (LPS) treatment	upregulated	31231228
1929	Human	UCA1	lncRNA	TGF-¦Â1	tongue squamous cell carcinoma (TSCC)	"Human tongue cancer cell lines, CAL©\27 and SCC©\9"	TGF¦Â1 treatment	LncRNA?UCA1/miR-124 axis modulates TGFbeta1-induced?epithelial-mesenchymal transition and invasion of tongue cancer cells through JAG1/Notch signaling	30635938
1930	Human	UIHTC	lncRNA	H2O2	myocardial infarction (MI)	AC16 cells	H2O2 treatment	upregulated	29887450
1931	Human	UIHTC	lncRNA	hypothermia	myocardial infarction (MI)	AC16 cells	hypothermia (28 ¡ãC) treatment	upregulated	29887450
1932	Human	Unigene56159	lncRNA	hepatitis B virus (HBV)	hepatocellular carcinoma (HCC)	Huh7 cells	hepatitis B virus (HBV) infection	Unigene56159 significantly promoted cell migration/invasion and epithelial-mesenchymal transition (EMT) in HCC.	27597739
1933	Human	UPK1A-AS1	lncRNA	hypoxia	lung cancer	A549 cells;NCI-H460 cells	hypoxia treatment	upregulated	33273139
1934	Human	VCAN-AS1	lncRNA	hypoxia and TGF¦Â1	idiopathic pulmonary fibrosis (IPF)	human pulmonary fibroblasts (HPFs)	hypoxia and TGF¦Â1 treatment	upregulated	31925944
1935	Human	VIM-AS1	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	human retinal pigment epithelial cells (RPEs)	high glucose treatment	downregulated	32447557
1936	Human	VLDLR	lncRNA	adriamycin (ADR)	esophageal squamous cell carcinoma (ESCC)	Eca109 cell line	adriamycin (ADR) treatment	upregulated	30606658
1937	Human	VLDLR	lncRNA	"anticancer agents£¨sorafenib, camptothecin, and doxorubicin£©"	hepatocellular carcinoma (HCC)	malignant hepatocytes	anticancer agents treatment	upregulated	24874432
1938	Human	VNN3	lncRNA	benzene	benzene-induced hematotoxicity	serum	low-dose benzene exposure	upregulated	31541949
1939	Human	VPS9D1-AS1	lncRNA	histone deacetylase inhibitor chidamide	acute myeloid leukemia (AML)	SKM-1 cells; THP-1 cells	histone deacetylase inhibitor Chidamide treatment	Chidamide Inhibits Acute Myeloid Leukemia Cell Proliferation by lncRNA VPS9D1-AS1 downregulated via MEK/ERK Signaling Pathway	33192510
1940	Human	WAKMAR2	lncRNA	TGF-¦Â	chronic wounds	cultured keratinocytes	TGF-¦Â treatment	upregulated	30594489
1941	Human	WDR86-AS1	lncRNA	hypoxia	preeclampsia (PE)	human trophoblast HTR-8/SVneo cells	hypoxia induce	upregulated	30552989
1942	Human	WISP1-AS1	lncRNA	carcinogenic nephrotoxin ochratoxin A	carcinogenic nephrotoxin ochratoxin A. toxicity	HK-2 cells	carcinogenic nephrotoxin ochratoxin A. treatment	upregulated	29282485
1943	Human	WT1-AS	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid-¦Â (A¦Â) 25-35 treatment	"Overexpression of WT1-AS can inhibit the miR-375/SIX4 axis, OSI and neuronal apoptosis in AD by inhibiting WT1 expression."	33234729
1944	Human	WWC2-AS1	lncRNA	ionizing radiation (IR)	radiation-induced intestinal fibrosis (RIF)	human intestinal CCD-18Co fibroblasts cell lines;subepithelial SEMFs	"Ionizing radiation (IR) was done with 6 MV photons, 8 Gy/min by a linear accelerator (Varian, America) at room temperature."	upregulated	31262262
1945	Human	X72487	lncRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	cell differentiation	human umbilical cord derived mesenchymal stem cells (hUCMSCs)	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	upregulated	29633064
1946	Human	X85157	lncRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	cell differentiation	human umbilical cord derived mesenchymal stem cells (hUCMSCs)	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	downregulated	29633064
1947	Human	XIST	lncRNA	CoCl2	acute kidney injury (AKI)	HK-2 cells	CoCl2 treatment	downregulated of XIST ameliorates acute kidney injury by sponging miR-142-5p and targeting PDCD4.	32347551
1948	Human	XIST	lncRNA	ethanol (EtOH)	alcoholic liver fibrosis (ALF)	Human HSC cells (LX-2)	ethanol treatment	upregulated	31418997
1949	Human	XIST	lncRNA	hypoxia	angiogenesis	Human Brain Microvascular Endothelial Cells (HBMEC)	hypoxia induce	upregulated	31737200
1950	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	lncRNA XIST (X-inactive specific transcript) was upregulated in human umbilical vein endothelial cells (HUVECs) stimulated by ox-LDL.	29902461
1951	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human THP-1 macrophages	oxidized low-density lipoprotein (ox-LDL) treatment	dysregulated	31804889
1952	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	"silence of XIST displayed a protective role in ox-LDL-induced injury in HUVECs by regulating miR-204-5p/TLR4 axis, providing a novel mechanism for understanding the pathogenesis of atherosclerosis."	32345778
1953	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	33542956
1954	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	vascular smooth muscle cells (VSMCs) and human mononuclear cells (U937)	oxidized low-density lipoprotein (ox-LDL) treatment	"n this research, we uncovered that the XIST level was elevated in the serum of AS patients and ox-LDL-treated AS cell models."	33566259
1955	Human	XIST	lncRNA	platycodin D (PD)	bladder cancer	T24; RT4	Platycodin D (PD) treatment	"PD inhibited LncRNA-XIST expressions, while increased miR-335 expression levels in bladder cancer cells"	32919956
1956	Human	XIST	lncRNA	cyclosporine A (CsA)	cell proliferation and invasion	HT cells	cyclosporine A treatment	upregulated	28059474
1957	Human	XIST	lncRNA	oxygen-glucose deprivation and reoxygenation (OGD/R)	cerebral ischemia/reperfusion (I/R) injury	SH-SY5Y cells	oxygen-glucose deprivation and reoxygenation (OGD/R) treatment	"XIST and GAB2 were significantly highly expressed, while miR-486-5p was low expressed in SH-SY5Y cells under I/R"	33660813
1958	Human	XIST	lncRNA	IL-1¦Â	chondrocyte apoptosis	CHON-001 cells	IL-1¦Â treatment	downregulated	32517436
1959	Human	XIST	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	?human renal tubular epithelial HK-2 cells	?high glucose (HG) induce	silenced XIST inducing miR-93-5p-dependent CDKN1A inhibition was beneficial for preventing renal interstitial fibrosis in DN	31545928
1960	Human	XIST	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	podocytes	high glucose (HG) treatment	HG could inhibit the expression of XIST.	33332155
1961	Human	XIST	lncRNA	high glucose (HG)	diabetic retinopathy (DR)	human retinal pigment epithelial ARPE-19 cells	high-glucose (HG) treatment	"XIST, likely through competitive binding of hsa-miR-21-5p, provides protection against hyperglycemia-associated injury in human retinal pigment epithelial cells."	32106367
1962	Human	XIST	lncRNA	TGF-¦Â1	epithelial-mesenchymal transition (EMT)	"Five PC cell lines (AsPC-1, MIAPaCa-2, PATU8988T, PANC-1 and SW1990)"	transforming growth factor (TGF)-¦Â1 treatment	"Silencing XIST reduced the expression of YAP and suppressed transforming growth factor (TGF)-¦Â1-induced EMT, while over-expression of XIST increased the expression of YAP and promoted EMT"	31013436
1963	Human	XIST	lncRNA	cisplatin (DDP)	gastric cancer (GC)	SGC 7901cells; AGC cells	cisplatin treatment	upregulated	33009035
1964	Human	XIST	lncRNA	X-rays	glioblastoma multiforme (GBM)	U251 cells	X-ray radiation treatment	"XIST accelerates cell proliferation, invasion and inhibits cell apoptosis by repressing radio-sensitivity of glioma via enhancing CREB1 expression through sponging miR-329-3p"	32271437
1965	Human	XIST	lncRNA	gonadotropin-releasing hormone agonist (GnRHa; Buserelin)	infertility	Infertility patients testicular biopsies	treat with GnRHa for 6 months	upregulated	28505621
1966	Human	XIST	lncRNA	IL-1¦Â	intervertebral disc degeneration (IDD)	nucleus pulposus (NP) cell	?IL-1¦Â treatment	"XIST expression was upregulated in the NP tissues of patients with IDD, and IL-1¦Â treatment resulted in a degradation of NPCs"	33722663
1967	Human	XIST	lncRNA	estradiol-17¦Â (E2)	leiomyoma	leiomyoma smooth muscle cells (LSMC)	estradiol-17¦Â (E2) treatment	"XIST levels was reduced in leiomyoma smooth muscle cells (LSMC) after treatment with 17¦Â-estradiol, progesterone."	33070965
1968	Human	XIST	lncRNA	IL-4	macrophage polarization	THP-1-differentiated macrophages	IL-4 treatment	upregulated	31632059
1969	Human	XIST	lncRNA	angiotensin II (Ang II)	membranous nephropathy (MN)	Conditionally immortalized human podocyte cell line AB8/13	angiotensin II (Ang II) treatment	upregulated	30414341
1970	Human	XIST	lncRNA	ionizing radiation (IR)	nasopharyngeal carcinoma (NPC)	human NPC cell lines CNE-1 and CNE-2	ionizing radiation	downregulated	28985197
1971	Human	XIST	lncRNA	Hypoxia	nasopharyngeal carcinoma (NPC)	HK-1 and C666-1	hypoxia treatment	"XIST knockdown inhibited glycolysis and metastasis in hypoxia-induced NPC cells through regulating miR-381-3p/NEK5 axis, providing new insights into the pathogenesis of NPC."	32196601
1972	Human	XIST	lncRNA	cisplatin (DDP)	non-small cell lung cancer (NSCLC)	non-small cell lung cancer (NSCLC) tumors; A549 cells; SPC A1 cells; H2279 cells; H1875 cells; HC827 cells	cisplatin treatment	"XIST is upregulated in human NSCLC specimens, and is especially overexpressed in tumors previously treated with cisplatin (cis-diamminedichloroplatinum(II); DDP)."	32209729
1973	Human	XIST	lncRNA	cisplatin (DDP)	oral squamous cell carcinoma (OSCC)	oral squamous cell carcinoma (OSCC) cells	cisplatin treatment	upregulated	33191714
1974	Human	XIST	lncRNA	IL-1¦Â	osteoarthritis (OA)	chondrocyte	IL-1¦Â treatment	upregulated	30005876
1975	Human	XIST	lncRNA	IL-1¦Â	osteoarthritis (OA)	articular chondrocytes (ACs)	IL-1¦Â treatment	upregulated	31198977
1976	Human	XIST	lncRNA	paclitaxel (PTX)	ovarian cancer (OC)	SKOV3 cells	paclitaxel treatment	XIST promoted the sensitivity of ovarian cancer stem cells to paclitaxel in a KMT2C-dependent manner	32943985
1977	Human	XIST	lncRNA	TGF-¦Â1	pancreatic cancer (PC)	"Five PC cell lines (AsPC-1, MIAPaCa-2, PATU8988T, PANC-1 and SW1990)"	transforming growth factor (TGF)-¦Â1 treatment	"Silencing XIST reduced the expression of YAP and suppressed transforming growth factor (TGF)-¦Â1-induced EMT, while over-expression of XIST increased the expression of YAP and promoted EMT"	31013436
1978	Human	XIST	lncRNA	1-methyl-4-phenylpyridinium (MPP+)	parkinson's disease (PD)	SH-SY5Y cells	1-methyl-4-phenylpyridinium (MPP+) treatment	upregulated	33494069
1979	Human	XIST	lncRNA	lipopolysaccharide (LPS)	pneumonia	WI-38 human lung fibroblasts cells	lipopolysaccharide (LPS) treatment	upregulated	31066476
1980	Human	XIST	lncRNA	lipopolysaccharide (LPS)	pneumonia	WI-38 cells	lipopolysaccharide (LPS) treatment	"Expression of XIST and CCL16 was upregulated in the serum of patients with pneumonia and LPS-induced WI-38 cells, respectively"	33817304
1981	Human	XIST	lncRNA	oxidized low density lipoprotein (ox-LDL)	inflammation	HUVEC	oxidized low-density lipoprotein (ox-LDL) treatment	"PTEN was a target of miR-30c-5p, and its interference led to great inhibition of cell apoptosis and inflammatory response induced by ox-LDL in HUVEC, while this effect was attenuated by miR-30c-5p deficiency or XIST overexpression."	31539155
1982	Human	XLOC_000620	lncRNA	helicobacter pylori (H. pylori)	H. pylori infection	gastric epithelial cells	H. pylori-infected treatment	dysregulated	25420666
1983	Human	XLOC_004122	lncRNA	helicobacter pylori (H. pylori)	H. pylori infection	gastric epithelial cells	H. pylori-infected treatment	dysregulated	25420666
1984	Human	XLOC_004562	lncRNA	helicobacter pylori (H. pylori)	H. pylori infection	gastric epithelial cells	H. pylori-infected treatment	dysregulated	25420666
1985	Human	XLOC_005912	lncRNA	helicobacter pylori (H. pylori)	H. pylori infection	gastric epithelial cells	H. pylori-infected treatment	dysregulated	25420666
1986	Human	XLOC_014388	lncRNA	helicobacter pylori (H. pylori)	H. pylori infection	gastric epithelial cells	H. pylori-infected treatment	dysregulated	25420666
1987	Human	XLOC_032768	lncRNA	cisplatin (DDP)	cisplatin (DDP)-induced nephrotoxicity	human renal proximal tubular epithelial cells (HK-2)	cisplatin treatment	lncRNA XLOC_032768 expression was significantly repressed by cisplatin treatment.	32278129
1988	Human	XLOC-006390	lncRNA	silver nanoparticles (AgNPs)	breast cancer	"MCF7, T47D and MDA-MB-231 cells"	silver nanoparticles (AgNPs)?treatment treatment	"we found that a long noncoding RNA, XLOC_006390, was decreased in AgNPs-treated breast cancer cells"	33613979
1989	Human	Z74666	lncRNA	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine)"	cell differentiation	human umbilical cord derived mesenchymal stem cells (hUCMSCs)	"5-Aza-2'-deoxycytidine (5-Aza-dC, decitabine) treatment"	upregulated	29633064
1990	Human	ZBTB20-AS1	lncRNA	amyloid-¦Â (A¦Â) 25-35	Alzheimer's disease (AD)	SH-SY5Y cells	amyloid-¦Â (A¦Â) 25-35 treatment	upregulated	29956723
1991	Human	ZEB1-AS1	lncRNA	oxidized low density lipoprotein (ox-LDL)	carotid artery atherosclerosis	HCtAEC | Human Carotid Artery Endothelial Cells; THP-1 cells	oxidized low-density lipoprotein (ox-LDL) treatment	LncRNA ZEB1-AS1 contributed to ox-LDL-mediated injury and apoptosis of HCtAEC cells and the oxidative stress and inflammation of THP-1 cells through up-regulating HMGB1 via sponging miR-942.	31962131
1992	Human	ZEB1-AS1	lncRNA	cisplatin (DDP)	cisplatin (DDP) resistance	MCF-7 and MDA-MB-231 cells	cisplatin treatment	lncRNA ZEB1-AS1 silencing protects against drug resistance in breast cancer by promoting miR-129-5p-dependent ZEB1 downregulated.	33430826
1993	Human	ZEB1-AS1	lncRNA	high glucose (HG)	diabetic lung disease	BEAS©\2B cells	high glucose (HG) treatment	ZEB1-AS1 in lung cells was downregulated by high glucose treatment.	33193839
1994	Human	ZEB1-AS1	lncRNA	high glucose (HG)	diabetic nephropathy (DN)	HK2 cells	high glucose treatment	ZEB1-AS1 suppressed HG-induced EMT and fibrogenesis by regulating miR-216a-5p and BMP-7.	32294702
1995	Human	ZEB1-AS1	lncRNA	oxidized low density lipoprotein (ox-LDL)	endothelial dysfunction	Human umbilical vein endothelial cells (HUVECs)	oxidized low-density lipoprotein (ox-LDL) treatment	upregulated	31040785
1996	Human	ZEB1-AS1	lncRNA	high glucose (HG)	renal fibrosis	HK-2 cells	high glucose (HG) treatment	The expression of lnc ZEB1-AS1 was significantly suppressed by high glucose.	30121551
1997	Human	ZEB2-AS1	lncRNA	hepatitis B virus X protein (HBx)	hepatocellular carcinoma (HCC)	HepG2	?hepatitis B virus-encoded X (HBx) protein treatment	upregulated	29258558
1998	Human	ZEB2-AS1	lncRNA	IL-6	non-small cell lung cancer (NSCLC)	A549 cells	IL-6 treatment	upregulated	32329850
1999	Human	ZFAS1	lncRNA	oxidized low density lipoprotein (ox-LDL)	atherosclerosis (AS)	THP-1 cells	oxidized low-density lipoprotein (ox-LDL) treatment	The expression of ZFAS1 was significantly upregulated in in-vitro cell model of atherosclerosis at a dose- and time-dependent manner.	32349937
